frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr,label
1349,"Jan 10, 2021 04:08:31.772253125 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1234,1,0,8,0x00000000076c8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2810,"Jan 10, 2021 04:10:10.337672017 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3149,1,0,8,0x000000000d4c8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1472,"Jan 10, 2021 04:08:39.063070666 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1679,1,0,8,0x0000000007dbc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2710,"Jan 10, 2021 04:10:02.948504577 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2698,1,0,8,0x000000000cdbc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
716,"Jan 10, 2021 04:07:50.124558653 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2789,4,0,8,0x0000000004f10180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2493,"Jan 10, 2021 04:09:43.124010677 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1488,4,0,8,0x000000000bad4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2771,"Jan 10, 2021 04:10:06.716760227 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2928,1,0,8,0x000000000d154180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1041,"Jan 10, 2021 04:08:09.862206356 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1871,1,0,8,0x000000011619c180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
155,"Jan 10, 2021 04:07:17.080707527 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,68,4,0,5,0x0000000002f8caca,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1486,"Jan 10, 2021 04:08:39.128666974 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1683,1,0,8,0x0000000007dcc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2279,"Jan 10, 2021 04:09:26.576317607 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,479,1,0,8,0x000000000ab0c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1141,"Jan 10, 2021 04:08:17.207081648 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,345,1,0,8,0x00000000068e4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
770,"Jan 10, 2021 04:07:55.154321208 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3096,1,0,8,0x00000000053dc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1137,"Jan 10, 2021 04:08:17.141541012 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,341,1,0,8,0x00000000068d4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1168,"Jan 10, 2021 04:08:20.696837638 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,558,1,0,8,0x0000000006c38180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
732,"Jan 10, 2021 04:07:51.517321213 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2874,1,0,8,0x0000000005064180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2975,"Jan 10, 2021 04:10:21.331092892 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3818,1,0,8,0x000000000df44180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
623,"Jan 10, 2021 04:07:44.390207419 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2439,1,0,8,0x0000000004998180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
938,"Jan 10, 2021 04:08:02.591865083 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1800,1,0,8,0x0000000115aad180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
1050,"Jan 10, 2021 04:08:09.981784818 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,4000,1,0,8,0x0000000006200180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1177,"Jan 10, 2021 04:08:20.818897578 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1978,1,0,8,0x0000000116c0f180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
33,"Jul 30, 2023 13:10:44.839575000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,432,11,0,8,0x000000000002c7b9,0,Aya's Galaxy ,2,3,,,,,,,,,normal
237,"Jan 10, 2021 04:07:24.385505160 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1219,4,0,8,0x0000000003684180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
62,"Jan 10, 2021 04:07:11.491587488 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,433,1,0,8,0x0000000002a38180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1689,"Jan 10, 2021 04:08:48.402428299 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2248,4,0,8,0x00000000086a43aa,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1467,"Jan 10, 2021 04:08:38.997517433 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1675,1,0,8,0x0000000007dac180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2351,"Jan 10, 2021 04:09:32.212383283 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,822,4,0,8,0x000000000b06c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2381,"Jan 10, 2021 04:09:33.829406185 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2691,1,0,8,0x000000011b1b0180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2527,"Jan 10, 2021 04:09:44.844264731 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1593,1,0,8,0x000000000bc78180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
107,"Jul 30, 2023 13:11:50.097788000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,506,11,0,8,0x00000000022624a7,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1906,"Jan 10, 2021 04:09:01.033841194 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3016,1,0,8,0x00000000092b0181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2330,"Jan 10, 2021 04:09:30.143016797 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2655,1,0,8,0x000000011ae2c180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2769,"Jan 10, 2021 04:10:06.699507824 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3012,1,0,8,0x000000011d109180,100,Aya's Galaxy ,,,,,,,,,,,attack
2328,"Jan 10, 2021 04:09:30.115338230 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,694,1,0,8,0x000000000ae6c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2552,"Jan 10, 2021 04:09:48.350568109 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1807,1,0,8,0x000000000bfd0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2281,"Jan 10, 2021 04:09:26.609062087 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,481,1,0,8,0x000000000ab14180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1049,"Jan 10, 2021 04:08:09.967394707 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3999,1,0,8,0x00000000061fc933,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1338,"Jan 10, 2021 04:08:31.673178427 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2084,1,0,8,0x0000000117669180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
501,"Jan 10, 2021 04:07:38.999938743 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2110,4,0,8,0x0000000004474180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
982,"Jan 10, 2021 04:08:06.142029923 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,106,1,0,5,0x0000000005e56a89,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2775,"Jan 10, 2021 04:10:07.470480831 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2974,2,0,8,0x000000000d20c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2089,"Jan 10, 2021 04:09:13.895178456 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3801,4,0,8,0x0000000009ef4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2918,"Jan 10, 2021 04:10:17.595667643 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3590,1,0,8,0x000000000dbb4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2521,"Jan 10, 2021 04:09:44.762304833 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1588,1,0,8,0x000000000bc64180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2491,"Jan 10, 2021 04:09:43.042095658 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1483,9,0,8,0x000000000bac0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
733,"Jan 10, 2021 04:07:51.532872471 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1692,1,0,8,0x0000000115021180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2120,"Jan 10, 2021 04:09:15.615416633 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3906,1,0,8,0x000000000a098180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2772,"Jan 10, 2021 04:10:06.733132431 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2929,1,0,8,0x000000000d158180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2123,"Jan 10, 2021 04:09:15.664619051 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3909,1,0,8,0x000000000a0a4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2463,"Jan 10, 2021 04:09:41.010484149 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1359,1,0,8,0x000000000b8d0181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
909,"Jan 10, 2021 04:08:02.510782500 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3544,1,0,8,0x0000000005ae0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1299,"Jan 10, 2021 04:08:30.264989897 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1142,4,0,8,0x0000000007558180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
551,"Jan 10, 2021 04:07:40.703928386 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2214,1,0,8,0x0000000004614180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1281,"Jan 10, 2021 04:08:28.102320074 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1010,1,0,8,0x0000000007348180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1479,"Jan 10, 2021 04:08:39.079451806 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1680,1,0,8,0x0000000007dc0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
518,"Jan 10, 2021 04:07:40.572772029 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2206,1,0,8,0x00000000045f4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2722,"Jan 10, 2021 04:10:03.128845850 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2709,1,0,8,0x000000000cde8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
987,"Jan 10, 2021 04:08:06.164310718 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3767,1,0,8,0x0000000005e5c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
482,"Jan 10, 2021 04:07:37.099414225 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1994,1,0,8,0x00000000042a4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2550,"Jan 10, 2021 04:09:48.317710042 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1805,1,0,8,0x000000000bfc8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
502,"Jan 10, 2021 04:07:39.016379173 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2111,4,0,8,0x0000000004478180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2677,"Jan 10, 2021 04:09:59.393166311 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2481,1,0,8,0x000000000ca58180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
138,"Jan 10, 2021 04:07:15.226932215 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,660,1,0,8,0x0000000002dc8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1409,"Jan 10, 2021 04:08:35.458618948 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1459,1,0,8,0x0000000007a4c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1001,"Jan 10, 2021 04:08:06.229881121 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3771,1,0,8,0x0000000005e6c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1781,"Jan 10, 2021 04:08:53.595587288 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2564,1,0,8,0x0000000008b98180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1173,"Jan 10, 2021 04:08:20.762332653 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,562,1,0,8,0x0000000006c48180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
123,"Jan 10, 2021 04:07:14.997579594 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,646,1,0,8,0x0000000002d90180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1894,"Jan 10, 2021 04:09:00.856943083 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2369,1,0,8,0x000000011923e180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
132,"Jan 10, 2021 04:07:15.145131329 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,655,1,0,8,0x0000000002db4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1406,"Jan 10, 2021 04:08:35.409465118 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1456,1,0,8,0x0000000007a40181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2712,"Jan 10, 2021 04:10:02.981365336 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2700,1,0,8,0x000000000cdc4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
542,"Jan 10, 2021 04:07:40.654797890 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2211,1,0,8,0x0000000004608180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2512,"Jan 10, 2021 04:09:44.631267705 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1580,1,0,8,0x000000000bc44180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
255,"Jul 30, 2023 13:14:25.607510000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,654,11,0,8,0x0000000000f3e988,0,Aya's Galaxy ,2,3,,,,,,,,,normal
2109,"Jan 10, 2021 04:09:15.451623957 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3896,1,0,8,0x000000000a070180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2963,"Jan 10, 2021 04:10:21.167418047 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3808,1,0,8,0x000000000df1c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2767,"Jan 10, 2021 04:10:06.667614915 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2925,1,0,8,0x000000000d148180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1169,"Jan 10, 2021 04:08:20.713238337 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,559,1,0,8,0x0000000006c3c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1276,"Jan 10, 2021 04:08:28.036867143 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1006,1,0,8,0x0000000007338180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1360,"Jan 10, 2021 04:08:31.837859142 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1238,1,0,8,0x00000000076d8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1184,"Jan 10, 2021 04:08:20.921279437 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1979,1,0,8,0x0000000116c28180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2278,"Jan 10, 2021 04:09:26.562327745 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,478,1,0,8,0x000000000ab08b31,16,Aya's Galaxy ,1,2,,,,,,,,,attack
219,"Jul 30, 2023 13:13:44.957026000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,240,0,d6:7e:a7:8e:35:cb,618,11,0,8,0x000000000057832d,0,Aya's Galaxy ,2,3,,,,,,,,,normal
133,"Jan 10, 2021 04:07:15.161385402 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,656,1,0,8,0x0000000002db8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2917,"Jan 10, 2021 04:10:17.579258300 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3589,1,0,8,0x000000000dbb0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
402,"Jan 10, 2021 04:07:33.347600821 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1766,1,0,8,0x0000000003f10180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2782,"Jan 10, 2021 04:10:08.633691595 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3045,4,0,8,0x000000000d328180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
253,"Jul 30, 2023 13:14:24.585593000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,652,11,0,8,0x0000000000e444d6,0,Aya's Galaxy ,2,3,,,,,,,,,normal
183,"Jul 30, 2023 13:13:02.472459000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,582,11,0,8,0x000000000173e32d,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1920,"Jan 10, 2021 04:09:03.049162137 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3139,4,0,8,0x000000000949c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
547,"Jan 10, 2021 04:07:40.678463527 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1586,1,0,8,0x00000001145c7180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2774,"Jan 10, 2021 04:10:06.765906960 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2931,1,0,8,0x000000000d160180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
129,"Jul 30, 2023 13:12:07.462968000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,528,11,0,8,0x00000000032f4b84,0,Aya's Galaxy ,2,3,,,,,,,,,normal
129,"Jan 10, 2021 04:07:15.095887921 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,652,1,0,8,0x0000000002da8181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
822,"Jan 10, 2021 04:07:58.824489114 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3320,1,0,8,0x000000000575c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2920,"Jan 10, 2021 04:10:17.628390197 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3592,1,0,8,0x000000000dbbc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
321,"Jan 10, 2021 04:07:28.039202054 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1442,4,0,8,0x0000000003a00180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
593,"Jan 10, 2021 04:07:42.784583399 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2341,4,0,8,0x0000000004810180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
996,"Jan 10, 2021 04:08:06.188045820 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,107,1,0,5,0x0000000005e61e4b,16,Aya's Galaxy ,1,2,,,,,,,,,attack
237,"Jul 30, 2023 13:14:00.856201000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,240,0,d6:7e:a7:8e:35:cb,636,11,0,8,0x0000000000578330,0,Aya's Galaxy ,2,3,,,,,,,,,normal
2471,"Jan 10, 2021 04:09:41.125179203 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1366,1,0,8,0x000000000b8ec180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1233,"Jan 10, 2021 04:08:24.497794629 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,790,1,0,8,0x0000000006fd8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2718,"Jan 10, 2021 04:10:03.079651614 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2706,1,0,8,0x000000000cddc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1381,"Jan 10, 2021 04:08:33.951396071 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1367,4,0,8,0x00000000078dc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1133,"Jan 10, 2021 04:08:17.092506788 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,338,1,0,8,0x00000000068c8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
