frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
1467,"Jan 10, 2021 04:08:38.997517433 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1675,1,0,8,0x0000000007dac180,16,Aya's Galaxy ,1,2,,,,,,,,
1468,"Jan 10, 2021 04:08:39.013925007 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1676,1,0,8,0x0000000007db0180,16,Aya's Galaxy ,1,2,,,,,,,,
1469,"Jan 10, 2021 04:08:39.030440391 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1677,1,0,8,0x0000000007db4180,16,Aya's Galaxy ,1,2,,,,,,,,
1470,"Jan 10, 2021 04:08:39.045887276 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2156,1,0,8,0x0000000117d71180,100,Aya's Galaxy ,2,3,,,,,,,,
1471,"Jan 10, 2021 04:08:39.048912365 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1678,1,0,8,0x0000000007db8a16,16,Aya's Galaxy ,1,2,,,,,,,,
1472,"Jan 10, 2021 04:08:39.063070666 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1679,1,0,8,0x0000000007dbc180,16,Aya's Galaxy ,1,2,,,,,,,,
1473,"Jan 10, 2021 04:08:39.074186430 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1260,1,0,13,,,,,,,,,,,,,
1474,"Jan 10, 2021 04:08:39.074498033 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1475,"Jan 10, 2021 04:08:39.075489447 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1261,1,2,4,,,,,,,,,,,,,
1476,"Jan 10, 2021 04:08:39.075554314 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1477,"Jan 10, 2021 04:08:39.076433193 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,224,1,0,12,,,,,,,,,,,7,,
1478,"Jan 10, 2021 04:08:39.076656813 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1479,"Jan 10, 2021 04:08:39.079451806 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1680,1,0,8,0x0000000007dc0180,16,Aya's Galaxy ,1,2,,,,,,,,
1480,"Jan 10, 2021 04:08:39.095974006 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1681,1,0,8,0x0000000007dc4180,16,Aya's Galaxy ,1,2,,,,,,,,
1481,"Jan 10, 2021 04:08:39.104264225 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1262,1,2,4,,,,,,,,,,,,,
1482,"Jan 10, 2021 04:08:39.104581589 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1483,"Jan 10, 2021 04:08:39.105441951 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,225,1,0,12,,,,,,,,,,,7,,
1484,"Jan 10, 2021 04:08:39.105823742 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1485,"Jan 10, 2021 04:08:39.112260141 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1682,1,0,8,0x0000000007dc8180,16,Aya's Galaxy ,1,2,,,,,,,,
1486,"Jan 10, 2021 04:08:39.128666974 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1683,1,0,8,0x0000000007dcc180,16,Aya's Galaxy ,1,2,,,,,,,,
1487,"Jan 10, 2021 04:08:39.145047616 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1684,1,0,8,0x0000000007dd0180,16,Aya's Galaxy ,1,2,,,,,,,,
1488,"Jan 10, 2021 04:08:39.148292097 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2157,1,0,8,0x0000000117d8a180,100,Aya's Galaxy ,2,3,,,,,,,,
1489,"Jan 10, 2021 04:08:39.150945074 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,73,1,0,13,,,,,,,,,,,,,
1490,"Jan 10, 2021 04:08:39.151243854 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1491,"Jan 10, 2021 04:08:39.151879021 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,226,1,0,12,,,,,,,,,,,7,,
1492,"Jan 10, 2021 04:08:39.152183206 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1493,"Jan 10, 2021 04:08:39.152809582 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1264,1,0,13,,,,,,,,,,,,,
1494,"Jan 10, 2021 04:08:39.153117052 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1495,"Jan 10, 2021 04:08:39.153729270 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,74,1,0,13,,,,,,,,,,,,,
1496,"Jan 10, 2021 04:08:39.154045442 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1497,"Jan 10, 2021 04:08:39.155117822 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,75,1,0,13,,,,,,,,,,,,,
1498,"Jan 10, 2021 04:08:39.155441577 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1499,"Jan 10, 2021 04:08:39.161368762 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1685,1,0,8,0x0000000007dd4180,16,Aya's Galaxy ,1,2,,,,,,,,
1500,"Jan 10, 2021 04:08:39.177743041 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1686,1,0,8,0x0000000007dd8180,16,Aya's Galaxy ,1,2,,,,,,,,
1501,"Jan 10, 2021 04:08:39.231645077 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3316,7,0,4,,,Dalal's,,,,,,,,,,
1502,"Jan 10, 2021 04:08:39.358207411 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1697,7,0,8,0x0000000007e0423d,16,Aya's Galaxy ,1,2,,,,,,,,
1503,"Jan 10, 2021 04:08:39.377594500 EET",,ce:6b:60:77:85:72,28,0,,,7,1,13,,,,,,,,,,,,,
1504,"Jan 10, 2021 04:08:39.454034286 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2807,13,2,0,,,,,,,,,,,,,
1505,"Jan 10, 2021 04:08:39.474082618 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2808,13,2,0,,,,,,,,,,,,,
1506,"Jan 10, 2021 04:08:39.481855645 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2809,13,2,0,,,,,,,,,,,,,
1507,"Jan 10, 2021 04:08:39.517146959 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2810,13,2,0,,,,,,,,,,,,,
1508,"Jan 10, 2021 04:08:39.548660367 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2811,13,2,0,,,,,,,,,,,,,
1509,"Jan 10, 2021 04:08:39.592237330 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2812,13,2,0,,,,,,,,,,,,,
1510,"Jan 10, 2021 04:08:39.623431587 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2814,13,2,0,,,,,,,,,,,,,
1511,"Jan 10, 2021 04:08:39.664930832 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2816,13,2,0,,,,,,,,,,,,,
1512,"Jan 10, 2021 04:08:39.668186736 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2817,13,2,0,,,,,,,,,,,,,
1513,"Jan 10, 2021 04:08:39.671443835 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2820,13,2,0,,,,,,,,,,,,,
1514,"Jan 10, 2021 04:08:39.691102120 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,108,0,58:c1:7a:0c:e3:80,2821,13,2,0,,,,,,,,,,,,,
1515,"Jan 10, 2021 04:08:39.843713007 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,231,2,0,12,,,,,,,,,,,7,,
1516,"Jan 10, 2021 04:08:40.119472411 EET",,2e:2d:27:08:51:e9,28,0,,,8,1,13,,,,,,,,,,,,,
1517,"Jan 10, 2021 04:08:40.307510298 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3324,3,0,4,,,Dalal's,,,,,,,,,,
1518,"Jan 10, 2021 04:08:40.812925390 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,4068,9,0,8,0x000000077c379180,100,401 Prashanti,1,2,,,,,,,,
1519,"Jan 10, 2021 04:08:40.848980273 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1788,9,0,8,0x0000000007f70180,16,Aya's Galaxy ,1,2,,,,,,,,
1520,"Jan 10, 2021 04:08:40.863413792 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3005,9,0,8,0x000000077c392180,100,,1,2,,,,,,,,
1521,"Jan 10, 2021 04:08:40.893482844 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,1,d6:7e:a7:8e:35:cb,241,9,0,12,,,,,,,,,,,7,,
1522,"Jan 10, 2021 04:08:40.965760623 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3006,9,0,8,0x000000077c3ab180,100,,1,2,,,,,,,,
1523,"Jan 10, 2021 04:08:41.037857082 EET",,ce:6b:60:77:85:72,28,0,,,4,1,13,,,,,,,,,,,,,
1524,"Jan 10, 2021 04:08:41.078361534 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1802,4,0,8,0x0000000007fa8180,16,Aya's Galaxy ,1,2,,,,,,,,
1525,"Jan 10, 2021 04:08:41.080022720 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,243,4,0,12,,,,,,,,,,,7,,
1526,"Jan 10, 2021 04:08:41.111143961 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1804,4,0,8,0x0000000007fb0180,16,Aya's Galaxy ,1,2,,,,,,,,
1527,"Jan 10, 2021 04:08:41.280567126 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,1213,10,0,8,0x0000003eb98e6150,100,Dr dinesh 601,1,2,,,,,,,,
1528,"Jan 10, 2021 04:08:41.485283113 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,1215,10,0,8,0x0000003eb9918153,100,Dr dinesh 601,1,2,,,,,,,,
1529,"Jan 10, 2021 04:08:41.545771337 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,3825,5,0,4,,,Dalal's,,,,,,,,,,
1530,"Jan 10, 2021 04:08:41.547339684 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,3826,5,0,4,,,Dalal's,,,,,,,,,,
1531,"Jan 10, 2021 04:08:41.548314971 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,3827,5,0,4,,,Dalal's,,,,,,,,,,
1532,"Jan 10, 2021 04:08:41.549367647 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,3828,5,0,4,,,Dalal's,,,,,,,,,,
1533,"Jan 10, 2021 04:08:41.550454179 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,3829,5,0,4,,,,,,,,,,,,,
1534,"Jan 10, 2021 04:08:41.551601828 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,3830,5,0,4,,,,,,,,,,,,,
1535,"Jan 10, 2021 04:08:41.553675614 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,3832,5,0,4,,,,,,,,,,,,,
1536,"Jan 10, 2021 04:08:41.577253363 EET",,84:d8:1b:25:94:29,28,0,,,5,1,13,,,,,,,,,,,,,
1537,"Jan 10, 2021 04:08:41.659092209 EET",,84:d8:1b:25:94:29,28,0,,,5,1,13,,,,,,,,,,,,,
1538,"Jan 10, 2021 04:08:41.662916279 EET",,84:d8:1b:25:94:29,28,0,,,5,1,13,,,,,,,,,,,,,
1539,"Jan 10, 2021 04:08:42.036778858 EET",,84:d8:1b:25:98:6a,28,0,,,11,1,13,,,,,,,,,,,,,
1540,"Jan 10, 2021 04:08:42.064608065 EET",6e:df:fb:13:41:87,ff:ff:ff:ff:ff:ff,325,0,6e:df:fb:13:41:87,1757,6,0,8,0x00000033a260b195,100,,1,2,,,,,,,,
1541,"Jan 10, 2021 04:08:42.076772230 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3874,6,0,8,0x000000141d3803f4,100,Den speaker.o,,,,,,,,,,
1542,"Jan 10, 2021 04:08:42.152435868 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3767,6,0,8,0x00000047dfa56180,100,,1,2,,,,,,,,
1543,"Jan 10, 2021 04:08:42.163144198 EET",6c:df:fb:23:41:87,ff:ff:ff:ff:ff:ff,367,0,6c:df:fb:23:41:87,1758,6,0,8,0x00000033a26241a3,100,Prashanti_4g,1,2,,,,,,,,
1544,"Jan 10, 2021 04:08:42.178466813 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3883,6,0,8,0x000000141d399141,100,Den speaker.o,,,,,,,,,,
1545,"Jan 10, 2021 04:08:42.204159821 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1424,6,0,8,0x00000047dfa56180,100,402 Prashanti,1,2,,,,,,,,
1546,"Jan 10, 2021 04:08:42.280866034 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3892,6,0,8,0x000000141d3b2141,100,Den speaker.o,,,,,,,,,,
1547,"Jan 10, 2021 04:08:42.585651591 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1893,1,0,8,0x0000000008118180,16,Aya's Galaxy ,1,2,,,,,,,,
1548,"Jan 10, 2021 04:08:42.588144206 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1549,"Jan 10, 2021 04:08:42.588538305 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1325,1,2,4,,,,,,,,,,,,,
1550,"Jan 10, 2021 04:08:42.588838555 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1551,"Jan 10, 2021 04:08:42.589466624 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,101,1,0,13,,,,,,,,,,,,,
1552,"Jan 10, 2021 04:08:42.589786004 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1553,"Jan 10, 2021 04:08:42.590368558 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,263,1,0,12,,,,,,,,,,,7,,
1554,"Jan 10, 2021 04:08:42.590677797 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1555,"Jan 10, 2021 04:08:42.591303237 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1326,1,0,13,,,,,,,,,,,,,
1556,"Jan 10, 2021 04:08:42.591624625 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1557,"Jan 10, 2021 04:08:42.591851160 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,130,0,d6:7e:a7:8e:35:cb,111,1,2,0,,,,,,,,,,,,,
1558,"Jan 10, 2021 04:08:42.591882913 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1559,"Jan 10, 2021 04:08:42.592448948 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,264,1,0,12,,,,,,,,,,,7,,
1560,"Jan 10, 2021 04:08:42.592752656 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1561,"Jan 10, 2021 04:08:42.593328861 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,102,1,0,13,,,,,,,,,,,,,
1562,"Jan 10, 2021 04:08:42.593621266 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1563,"Jan 10, 2021 04:08:42.602037202 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1894,1,0,8,0x000000000811c180,16,Aya's Galaxy ,1,2,,,,,,,,
1564,"Jan 10, 2021 04:08:42.618453457 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1895,1,0,8,0x0000000008120180,16,Aya's Galaxy ,1,2,,,,,,,,
1565,"Jan 10, 2021 04:08:42.629837410 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2191,1,0,8,0x00000001180dc180,100,Aya's Galaxy ,2,3,,,,,,,,
1566,"Jan 10, 2021 04:08:42.634742806 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1896,1,0,8,0x0000000008124180,16,Aya's Galaxy ,1,2,,,,,,,,
1567,"Jan 10, 2021 04:08:42.635225862 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1327,1,2,4,,,,,,,,,,,,,
1568,"Jan 10, 2021 04:08:42.635495178 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1569,"Jan 10, 2021 04:08:42.636386722 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,265,1,0,12,,,,,,,,,,,7,,
1570,"Jan 10, 2021 04:08:42.636684000 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1571,"Jan 10, 2021 04:08:42.637336507 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1328,1,0,13,,,,,,,,,,,,,
1572,"Jan 10, 2021 04:08:42.637613292 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1573,"Jan 10, 2021 04:08:42.651131346 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1897,1,0,8,0x0000000008128180,16,Aya's Galaxy ,1,2,,,,,,,,
1574,"Jan 10, 2021 04:08:42.667573973 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1898,1,0,8,0x000000000812c180,16,Aya's Galaxy ,1,2,,,,,,,,
1575,"Jan 10, 2021 04:08:42.683950556 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1899,1,0,8,0x0000000008130180,16,Aya's Galaxy ,1,2,,,,,,,,
1576,"Jan 10, 2021 04:08:42.700297273 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1900,1,0,8,0x0000000008134180,16,Aya's Galaxy ,1,2,,,,,,,,
1577,"Jan 10, 2021 04:08:42.716687636 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1901,1,0,8,0x0000000008138180,16,Aya's Galaxy ,1,2,,,,,,,,
1578,"Jan 10, 2021 04:08:42.732273398 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2192,1,0,8,0x00000001180f5180,100,Aya's Galaxy ,2,3,,,,,,,,
1579,"Jan 10, 2021 04:08:42.735295784 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1902,1,0,8,0x000000000813ca3a,16,Aya's Galaxy ,1,2,,,,,,,,
1580,"Jan 10, 2021 04:08:42.749490292 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1903,1,0,8,0x0000000008140180,16,Aya's Galaxy ,1,2,,,,,,,,
1581,"Jan 10, 2021 04:08:42.756278909 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1329,1,2,4,,,,,,,,,,,,,
1582,"Jan 10, 2021 04:08:42.756437003 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1583,"Jan 10, 2021 04:08:42.757347068 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,266,1,0,12,,,,,,,,,,,7,,
1584,"Jan 10, 2021 04:08:42.757689235 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1585,"Jan 10, 2021 04:08:42.758259992 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,103,1,0,13,,,,,,,,,,,,,
1586,"Jan 10, 2021 04:08:42.758544228 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1587,"Jan 10, 2021 04:08:42.765844480 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1904,1,0,8,0x0000000008144180,16,Aya's Galaxy ,1,2,,,,,,,,
1588,"Jan 10, 2021 04:08:42.782274009 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1905,1,0,8,0x0000000008148180,16,Aya's Galaxy ,1,2,,,,,,,,
1589,"Jan 10, 2021 04:08:42.798583292 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1906,1,0,8,0x000000000814c180,16,Aya's Galaxy ,1,2,,,,,,,,
1590,"Jan 10, 2021 04:08:42.802714203 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1330,1,2,4,,,,,,,,,,,,,
1591,"Jan 10, 2021 04:08:42.803026192 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1592,"Jan 10, 2021 04:08:42.803995651 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,267,1,0,12,,,,,,,,,,,7,,
1593,"Jan 10, 2021 04:08:42.804282270 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1594,"Jan 10, 2021 04:08:42.804916029 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1331,1,0,13,,,,,,,,,,,,,
1595,"Jan 10, 2021 04:08:42.805234151 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1596,"Jan 10, 2021 04:08:42.814967488 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1907,1,0,8,0x0000000008150180,16,Aya's Galaxy ,1,2,,,,,,,,
1597,"Jan 10, 2021 04:08:43.211364703 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3347,13,0,4,,,Dalal's,,,,,,,,,,
1598,"Jan 10, 2021 04:08:43.225590202 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2965,13,2,0,,,,,,,,,,,,,
1599,"Jan 10, 2021 04:08:43.231894596 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2966,13,2,0,,,,,,,,,,,,,
1600,"Jan 10, 2021 04:08:43.287093633 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2969,13,2,0,,,,,,,,,,,,,
1601,"Jan 10, 2021 04:08:43.317138685 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,2970,13,2,0,,,,,,,,,,,,,
